"Timestamp","Studio Art (x1) - Demand (kW)","PV Inverter (x0) - Demand (kW)","Chiller (x0) - Demand (kW)","MDB - AHU (x0) - Demand (kW)","LDB (x0) - Demand (kW)","H1 (x0) - Demand (kW)","LDB (x0) - Temperature (F)","Chiller (x0) - Temperature (F)","H1 (x0) - Temperature (F)","MDB - AHU (x0) - Temperature (F)","PV Inverter (x0) - Temperature (F)","Studio Art (x1) - Temperature (F)"
"2017-04-18 02:53:00",,,,,,,61,61,61,61,61,61
"2017-04-18 03:53:00",,,,,,,61,61,61,61,61,61
"2017-04-18 04:53:00",,,,,,,62,62,62,62,62,62
"2017-04-18 05:53:00",,,,,,,62,62,62,62,62,62
"2017-04-18 06:53:00",,,,,,,62,62,62,62,62,62
"2017-04-18 07:53:00",,,,,,,63,63,63,63,63,63
"2017-04-18 08:53:00",,,,,,,63,63,63,63,63,63
"2017-04-18 09:53:00",,,,,,,64,64,64,64,64,64
"2017-04-18 10:53:00",,,,,,,70,70,70,70,70,70
"2017-04-18 11:53:00",,,,,,,73,73,73,73,73,73
"2017-04-18 12:53:00",,,,,,,75,75,75,75,75,75
"2017-04-18 13:53:00",,,,,,,76,76,76,76,76,76
"2017-04-18 14:53:00",,,,,,,75,75,75,75,75,75
"2017-04-18 15:53:00",,,,,,,74,74,74,74,74,74
"2017-04-18 16:53:00",,,,,,,74,74,74,74,74,74
"2017-04-18 17:53:00",,,,,,,69,69,69,69,69,69
"2017-04-18 18:53:00",,,,,,,66,66,66,66,66,66
"2017-04-18 19:53:00",,,,,,,66,66,66,66,66,66
"2017-04-18 20:53:00",,,,,,,64,64,64,64,64,64
"2017-04-18 21:53:00",,,,,,,63,63,63,63,63,63
"2017-04-18 22:53:00",,,,,,,62,62,62,62,62,62
"2017-04-18 23:53:00",,,,,,,61,61,61,61,61,61
"2017-04-19 00:53:00",,,,,,,62,62,62,62,62,62
"2017-04-19 01:53:00",,,,,,,60,60,60,60,60,60
"2017-04-19 02:53:00",,,,,,,59,59,59,59,59,59
"2017-04-19 03:53:00",,,,,,,60,60,60,60,60,60
"2017-04-19 04:53:00",,,,,,,59,59,59,59,59,59
"2017-04-19 05:53:00",,,,,,,59,59,59,59,59,59
"2017-04-19 06:53:00",,,,,,,59,59,59,59,59,59
"2017-04-19 07:53:00",,,,,,,60,60,60,60,60,60
"2017-04-19 08:53:00",,,,,,,63,63,63,63,63,63
"2017-04-19 09:53:00",,,,,,,66,66,66,66,66,66
"2017-04-19 10:53:00",,,,,,,69,69,69,69,69,69
"2017-04-19 11:53:00",,,,,,,72,72,72,72,72,72
"2017-04-19 12:53:00",,,,,,,76,76,76,76,76,76
"2017-04-19 13:53:00",,,,,,,76,76,76,76,76,76
"2017-04-19 14:53:00",,,,,,,78,78,78,78,78,78
"2017-04-19 15:53:00",,,,,,,77,77,77,77,77,77
"2017-04-19 16:53:00",,,,,,,76,76,76,76,76,76
"2017-04-19 17:53:00",,,,,,,72,72,72,72,72,72
"2017-04-19 18:53:00",,,,,,,70,70,70,70,70,70
"2017-04-19 19:53:00",,,,,,,67,67,67,67,67,67
"2017-04-19 20:53:00",,,,,,,64,64,64,64,64,64
"2017-04-19 21:53:00",,,,,,,62,62,62,62,62,62
"2017-04-19 22:53:00",,,,,,,60,60,60,60,60,60
"2017-04-19 23:53:00",,,,,,,60,60,60,60,60,60
"2017-04-20 00:53:00",,,,,,,60,60,60,60,60,60
"2017-04-20 01:53:00",,,,,,,58,58,58,58,58,58
"2017-04-20 02:53:00",,,,,,,58,58,58,58,58,58
"2017-04-20 03:53:00",,,,,,,56,56,56,56,56,56
"2017-04-20 04:53:00",,,,,,,56,56,56,56,56,56
"2017-04-20 05:53:00",,,,,,,54,54,54,54,54,54
"2017-04-20 06:53:00",,,,,,,55,55,55,55,55,55
"2017-04-20 07:53:00",,,,,,,59,59,59,59,59,59
"2017-04-20 08:53:00",,,,,,,62,62,62,62,62,62
"2017-04-20 09:53:00",,,,,,,65,65,65,65,65,65
"2017-04-20 10:53:00",,,,,,,70,70,70,70,70,70
"2017-04-20 11:53:00",,,,,,,74,74,74,74,74,74
"2017-04-20 12:53:00",,,,,,,77,77,77,77,77,77
"2017-04-20 13:53:00",,,,,,,78,78,78,78,78,78
"2017-04-20 14:53:00",,,,,,,80,80,80,80,80,80
"2017-04-20 15:53:00",,,,,,,79,79,79,79,79,79
"2017-04-20 16:53:00",,,,,,,79,79,79,79,79,79
"2017-04-20 17:53:00",,,,,,,76,76,76,76,76,76
"2017-04-20 18:53:00",,,,,,,73,73,73,73,73,73
"2017-04-20 19:53:00",,,,,,,70,70,70,70,70,70
"2017-04-20 20:53:00",,,,,,,67,67,67,67,67,67
"2017-04-20 21:53:00",,,,,,,66,66,66,66,66,66
"2017-04-20 22:53:00",,,,,,,67,67,67,67,67,67
"2017-04-20 23:53:00",,,,,,,64,64,64,64,64,64
"2017-04-21 00:53:00",,,,,,,59,59,59,59,59,59
"2017-04-21 01:53:00",,,,,,,58,58,58,58,58,58
"2017-04-21 02:53:00",,,,,,,60,60,60,60,60,60
"2017-04-21 04:53:00",,,,,,,58,58,58,58,58,58
"2017-04-21 05:53:00",,,,,,,56,56,56,56,56,56
"2017-04-21 06:53:00",,,,,,,57,57,57,57,57,57
"2017-04-21 07:53:00",,,,,,,64,64,64,64,64,64
"2017-04-21 08:53:00",,,,,,,67,67,67,67,67,67
"2017-04-21 09:53:00",,,,,,,73,73,73,73,73,73
"2017-04-21 10:53:00",,,,,,,79,79,79,79,79,79
"2017-04-21 11:53:00",,,,,,,82,82,82,82,82,82
"2017-04-21 12:53:00",,,,,,,87,87,87,87,87,87
"2017-04-21 13:53:00",,,,,,,89,89,89,89,89,89
"2017-04-21 14:53:00",,,,,,,91,91,91,91,91,91
"2017-04-21 15:53:00",,,,,,,92,92,92,92,92,92
"2017-04-21 16:53:00",,,,,,,92,92,92,92,92,92
"2017-04-21 17:53:00",,,,,,,90,90,90,90,90,90
"2017-04-21 18:53:00",,,,,,,86,86,86,86,86,86
"2017-04-21 19:53:00",,,,,,,82,82,82,82,82,82
"2017-04-21 20:53:00",,,,,,,79,79,79,79,79,79
"2017-04-21 21:53:00",,,,,,,75,75,75,75,75,75
"2017-04-21 22:53:00",,,,,,,72,72,72,72,72,72
"2017-04-21 23:53:00",,,,,,,71,71,71,71,71,71
"2017-04-22 00:53:00",,,,,,,69,69,69,69,69,69
"2017-04-22 01:53:00",,,,,,,68,68,68,68,68,68
"2017-04-22 02:53:00",,,,,,,64,64,64,64,64,64
"2017-04-22 03:53:00",,,,,,,63,63,63,63,63,63
"2017-04-22 04:53:00",,,,,,,63,63,63,63,63,63
"2017-04-22 05:53:00",,,,,,,62,62,62,62,62,62
"2017-04-22 06:53:00",,,,,,,63,63,63,63,63,63
"2017-04-22 07:53:00",,,,,,,70,70,70,70,70,70
"2017-04-22 08:53:00",,,,,,,76,76,76,76,76,76
"2017-04-22 09:53:00",,,,,,,79,79,79,79,79,79
"2017-04-22 10:53:00",,,,,,,84,84,84,84,84,84
"2017-04-22 11:53:00",,,,,,,88,88,88,88,88,88
"2017-04-22 12:53:00",,,,,,,90,90,90,90,90,90
"2017-04-22 13:53:00",,,,,,,93,93,93,93,93,93
"2017-04-22 14:53:00",,,,,,,93,93,93,93,93,93
"2017-04-22 15:53:00",,,,,,,92,92,92,92,92,92
"2017-04-22 16:53:00",,,,,,,90,90,90,90,90,90
"2017-04-22 17:53:00",,,,,,,87,87,87,87,87,87
"2017-04-22 18:53:00",,,,,,,83,83,83,83,83,83
"2017-04-22 19:53:00",,,,,,,79,79,79,79,79,79
"2017-04-22 20:53:00",,,,,,,76,76,76,76,76,76
"2017-04-22 21:53:00",,,,,,,71,71,71,71,71,71
"2017-04-22 22:53:00",,,,,,,71,71,71,71,71,71
"2017-04-22 23:53:00",,,,,,,65,65,65,65,65,65
"2017-04-23 00:53:00",,,,,,,65,65,65,65,65,65
"2017-04-23 01:53:00",,,,,,,66,66,66,66,66,66
"2017-04-23 02:53:00",,,,,,,64,64,64,64,64,64
"2017-04-23 03:53:00",,,,,,,62,62,62,62,62,62
"2017-04-23 04:53:00",,,,,,,61,61,61,61,61,61
"2017-04-23 05:53:00",,,,,,,60,60,60,60,60,60
"2017-04-23 06:53:00",,,,,,,60,60,60,60,60,60
"2017-04-23 07:53:00",,,,,,,65,65,65,65,65,65
"2017-04-23 08:53:00",,,,,,,67,67,67,67,67,67
"2017-04-23 09:53:00",,,,,,,71,71,71,71,71,71
"2017-04-23 10:53:00",,,,,,,76,76,76,76,76,76
"2017-04-23 11:53:00",,,,,,,77,77,77,77,77,77
"2017-04-23 12:53:00",,,,,,,81,81,81,81,81,81
"2017-04-23 13:53:00",,,,,,,83,83,83,83,83,83
"2017-04-23 14:53:00",,,,,,,82,82,82,82,82,82
"2017-04-23 15:53:00",,,,,,,80,80,80,80,80,80
"2017-04-23 16:53:00",,,,,,,76,76,76,76,76,76
"2017-04-23 17:53:00",,,,,,,73,73,73,73,73,73
"2017-04-23 18:53:00",,,,,,,69,69,69,69,69,69
"2017-04-23 19:53:00",,,,,,,64,64,64,64,64,64
"2017-04-23 20:53:00",,,,,,,62,62,62,62,62,62
"2017-04-23 21:53:00",,,,,,,61,61,61,61,61,61
"2017-04-23 22:53:00",,,,,,,59,59,59,59,59,59
"2017-04-23 23:53:00",,,,,,,59,59,59,59,59,59
"2017-04-24 00:53:00",,,,,,,58,58,58,58,58,58
"2017-04-24 01:53:00",,,,,,,57,57,57,57,57,57
"2017-04-24 02:53:00",,,,,,,56,56,56,56,56,56
"2017-04-24 03:53:00",,,,,,,57,57,57,57,57,57
"2017-04-24 04:53:00",,,,,,,57,57,57,57,57,57
"2017-04-24 05:53:00",,,,,,,58,58,58,58,58,58
"2017-04-24 06:53:00",,,,,,,58,58,58,58,58,58
"2017-04-24 07:53:00",,,,,,,58,58,58,58,58,58
"2017-04-24 08:53:00",,,,,,,59,59,59,59,59,59
"2017-04-24 09:53:00",,,,,,,62,62,62,62,62,62
"2017-04-24 10:53:00",,,,,,,65,65,65,65,65,65
"2017-04-24 11:53:00",,,,,,,66,66,66,66,66,66
"2017-04-24 12:53:00",,,,,,,67,67,67,67,67,67
"2017-04-24 13:53:00",,,,,,,70,70,70,70,70,70
"2017-04-24 14:53:00",,,,,,,69,69,69,69,69,69
"2017-04-24 15:53:00",,,,,,,68,68,68,68,68,68
"2017-04-24 16:53:00",,,,,,,67,67,67,67,67,67
"2017-04-24 17:53:00",,,,,,,66,66,66,66,66,66
"2017-04-24 18:53:00",,,,,,,64,64,64,64,64,64
"2017-04-24 19:53:00",,,,,,,62,62,62,62,62,62
"2017-04-24 20:53:00",,,,,,,60,60,60,60,60,60
"2017-04-24 21:53:00",,,,,,,58,58,58,58,58,58
"2017-04-24 22:53:00",,,,,,,57,57,57,57,57,57
"2017-04-24 23:53:00",,,,,,,56,56,56,56,56,56
"2017-04-25 00:53:00",,,,,,,56,56,56,56,56,56
"2017-04-25 01:53:00",,,,,,,55,55,55,55,55,55
"2017-04-25 02:53:00",,,,,,,55,55,55,55,55,55
"2017-04-25 03:53:00",,,,,,,56,56,56,56,56,56
"2017-04-25 04:53:00",,,,,,,56,56,56,56,56,56
"2017-04-25 05:53:00",,,,,,,55,55,55,55,55,55
"2017-04-25 06:53:00",,,,,,,56,56,56,56,56,56
"2017-04-25 07:53:00",,,,,,,57,57,57,57,57,57
"2017-04-25 08:53:00",,,,,,,61,61,61,61,61,61
"2017-04-25 09:53:00",,,,,,,63,63,63,63,63,63
"2017-04-25 10:53:00",,,,,,,65,65,65,65,65,65
"2017-04-25 11:53:00",,,,,,,68,68,68,68,68,68
"2017-04-25 12:53:00",,,,,,,72,72,72,72,72,72
"2017-04-25 13:53:00",,,,,,,71,71,71,71,71,71
"2017-04-25 14:53:00",,,,,,,72,72,72,72,72,72
"2017-04-25 15:53:00",,,,,,,70,70,70,70,70,70
"2017-04-25 16:53:00",,,,,,,71,71,71,71,71,71
"2017-04-25 17:53:00",,,,,,,70,70,70,70,70,70
"2017-04-25 18:53:00",,,,,,,68,68,68,68,68,68
"2017-04-25 19:53:00",,,,,,,66,66,66,66,66,66
"2017-04-25 20:53:00",,,,,,,65,65,65,65,65,65
"2017-04-25 21:53:00",,,,,,,65,65,65,65,65,65
"2017-04-25 22:53:00",,,,,,,64,64,64,64,64,64
"2017-04-25 23:53:00",,,,,,,61,61,61,61,61,61
"2017-04-26 00:53:00",,,,,,,62,62,62,62,62,62
"2017-04-26 01:53:00",,,,,,,59,59,59,59,59,59
"2017-04-26 02:53:00",,,,,,,58,58,58,58,58,58
"2017-04-26 03:53:00",,,,,,,55,55,55,55,55,55
"2017-04-26 04:53:00",,,,,,,56,56,56,56,56,56
"2017-04-26 05:53:00",,,,,,,57,57,57,57,57,57
"2017-04-26 06:53:00",,,,,,,57,57,57,57,57,57
"2017-04-26 07:53:00",,,,,,,61,61,61,61,61,61
"2017-04-26 08:53:00",,,,,,,64,64,64,64,64,64
"2017-04-26 09:53:00",,,,,,,66,66,66,66,66,66
"2017-04-26 10:53:00",,,,,,,70,70,70,70,70,70
"2017-04-26 11:53:00",,,,,,,74,74,74,74,74,74
"2017-04-26 12:53:00",,,,,,,77,77,77,77,77,77
"2017-04-26 13:53:00",,,,,,,78,78,78,78,78,78
"2017-04-26 14:53:00",,,,,,,78,78,78,78,78,78
"2017-04-26 15:53:00",,,,,,,76,76,76,76,76,76
"2017-04-26 16:53:00",,,,,,,74,74,74,74,74,74
"2017-04-26 17:53:00",,,,,,,71,71,71,71,71,71
"2017-04-26 18:53:00",,,,,,,70,70,70,70,70,70
"2017-04-26 19:53:00",,,,,,,68,68,68,68,68,68
"2017-04-26 20:53:00",,,,,,,65,65,65,65,65,65
"2017-04-26 21:53:00",,,,,,,63,63,63,63,63,63
"2017-04-26 22:53:00",,,,,,,63,63,63,63,63,63
"2017-04-26 23:53:00",,,,,,,61,61,61,61,61,61
"2017-04-27 00:53:00",,,,,,,60,60,60,60,60,60
"2017-04-27 01:53:00",,,,,,,58,58,58,58,58,58
"2017-04-27 02:53:00",,,,,,,57,57,57,57,57,57
"2017-04-27 03:53:00",,,,,,,57,57,57,57,57,57
"2017-04-27 04:53:00",,,,,,,56,56,56,56,56,56
"2017-04-27 05:53:00",,,,,,,56,56,56,56,56,56
"2017-04-27 06:53:00",,,,,,,57,57,57,57,57,57
"2017-04-27 07:53:00",,,,,,,59,59,59,59,59,59
"2017-04-27 08:53:00",,,,,,,61,61,61,61,61,61
"2017-04-27 09:53:00",,,,,,,65,65,65,65,65,65
"2017-04-27 10:53:00",,,,,,,68,68,68,68,68,68
"2017-04-27 11:53:00",,,,,,,73,73,73,73,73,73
"2017-04-27 12:53:00",,,,,,,75,75,75,75,75,75
"2017-04-27 13:53:00",,,,,,,77,77,77,77,77,77
"2017-04-27 14:53:00",,,,,,,76,76,76,76,76,76
"2017-04-27 15:53:00",,,,,,,76,76,76,76,76,76
"2017-04-27 16:53:00",,,,,,,75,75,75,75,75,75
"2017-04-27 17:53:00",,,,,,,75,75,75,75,75,75
"2017-04-27 18:53:00",,,,,,,73,73,73,73,73,73
"2017-04-27 19:53:00",,,,,,,71,71,71,71,71,71
"2017-04-27 20:53:00",,,,,,,69,69,69,69,69,69
"2017-04-27 21:53:00",,,,,,,69,69,69,69,69,69
"2017-04-27 22:53:00",,,,,,,67,67,67,67,67,67
"2017-04-27 23:53:00",,,,,,,65,65,65,65,65,65
"2017-04-28 00:53:00",,,,,,,63,63,63,63,63,63
"2017-04-28 01:53:00",,,,,,,62,62,62,62,62,62
"2017-04-28 02:53:00",,,,,,,56,56,56,56,56,56
"2017-04-28 03:53:00",,,,,,,59,59,59,59,59,59
"2017-04-28 04:53:00",,,,,,,57,57,57,57,57,57
"2017-04-28 05:53:00",,,,,,,58,58,58,58,58,58
"2017-04-28 06:53:00",,,,,,,56,56,56,56,56,56
"2017-04-28 07:53:00",,,,,,,60,60,60,60,60,60
"2017-04-28 08:53:00",,,,,,,63,63,63,63,63,63
"2017-04-28 09:53:00",,,,,,,69,69,69,69,69,69
"2017-04-28 10:53:00",,,,,,,73,73,73,73,73,73
"2017-04-28 11:53:00",,,,,,,75,75,75,75,75,75
"2017-04-28 12:53:00",,,,,,,78,78,78,78,78,78
"2017-04-28 13:53:00",,,,,,,79,79,79,79,79,79
"2017-04-28 14:53:00",,,,,,,81,81,81,81,81,81
"2017-04-28 15:53:00",,,,,,,80,80,80,80,80,80
"2017-04-28 16:53:00",,,,,,,80,80,80,80,80,80
"2017-04-28 17:53:00",,,,,,,78,78,78,78,78,78
"2017-04-28 18:53:00",,,,,,,75,75,75,75,75,75
"2017-04-28 19:53:00",,,,,,,72,72,72,72,72,72
"2017-04-28 20:53:00",,,,,,,69,69,69,69,69,69
"2017-04-28 21:53:00",,,,,,,73,73,73,73,73,73
"2017-04-28 22:53:00",,,,,,,72,72,72,72,72,72
"2017-04-28 23:53:00",,,,,,,70,70,70,70,70,70
"2017-04-29 00:53:00",,,,,,,69,69,69,69,69,69
"2017-04-29 01:53:00",,,,,,,68,68,68,68,68,68
"2017-04-29 02:53:00",,,,,,,66,66,66,66,66,66
"2017-04-29 03:53:00",,,,,,,65,65,65,65,65,65
"2017-04-29 04:53:00",,,,,,,65,65,65,65,65,65
"2017-04-29 05:53:00",,,,,,,65,65,65,65,65,65
"2017-04-29 06:53:00",,,,,,,65,65,65,65,65,65
"2017-04-29 07:53:00",,,,,,,67,67,67,67,67,67
"2017-04-29 08:53:00",,,,,,,69,69,69,69,69,69
"2017-04-29 09:53:00",,,,,,,71,71,71,71,71,71
"2017-04-29 10:53:00",,,,,,,75,75,75,75,75,75
"2017-04-29 11:53:00",,,,,,,78,78,78,78,78,78
"2017-04-29 12:53:00",,,,,,,80,80,80,80,80,80
"2017-04-29 13:53:00",,,,,,,82,82,82,82,82,82
"2017-04-29 14:53:00",,,,,,,85,85,85,85,85,85
"2017-04-29 15:53:00",,,,,,,84,84,84,84,84,84
"2017-04-29 16:53:00",,,,,,,83,83,83,83,83,83
"2017-04-29 17:53:00",,,,,,,83,83,83,83,83,83
"2017-04-29 18:53:00",,,,,,,77,77,77,77,77,77
"2017-04-29 19:53:00",,,,,,,72,72,72,72,72,72
"2017-04-29 20:53:00",,,,,,,68,68,68,68,68,68
"2017-04-29 21:53:00",,,,,,,63,63,63,63,63,63
"2017-04-29 22:53:00",,,,,,,65,65,65,65,65,65
"2017-04-29 23:53:00",,,,,,,62,62,62,62,62,62
"2017-04-30 00:53:00",,,,,,,61,61,61,61,61,61
"2017-04-30 01:53:00",,,,,,,59,59,59,59,59,59
"2017-04-30 02:53:00",,,,,,,58,58,58,58,58,58
"2017-04-30 03:53:00",,,,,,,56,56,56,56,56,56
"2017-04-30 04:53:00",,,,,,,57,57,57,57,57,57
"2017-04-30 05:53:00",,,,,,,56,56,56,56,56,56
"2017-04-30 06:53:00",,,,,,,59,59,59,59,59,59
"2017-04-30 07:53:00",,,,,,,67,67,67,67,67,67
"2017-04-30 08:53:00",,,,,,,69,69,69,69,69,69
"2017-04-30 09:53:00",,,,,,,77,77,77,77,77,77
"2017-04-30 10:53:00",,,,,,,79,79,79,79,79,79
"2017-04-30 11:53:00",,,,,,,82,82,82,82,82,82
"2017-04-30 12:53:00",,,,,,,85,85,85,85,85,85
"2017-04-30 13:53:00",,,,,,,86,86,86,86,86,86
"2017-04-30 14:53:00",,,,,,,87,87,87,87,87,87
"2017-04-30 15:53:00",,,,,,,86,86,86,86,86,86
"2017-04-30 16:53:00",,,,,,,84,84,84,84,84,84
"2017-04-30 17:53:00",,,,,,,81,81,81,81,81,81
"2017-04-30 18:53:00",,,,,,,78,78,78,78,78,78
"2017-04-30 19:53:00",,,,,,,75,75,75,75,75,75
"2017-04-30 20:53:00",,,,,,,72,72,72,72,72,72
"2017-04-30 21:53:00",,,,,,,70,70,70,70,70,70
"2017-04-30 22:53:00",,,,,,,67,67,67,67,67,67
"2017-04-30 23:53:00",,,,,,,65,65,65,65,65,65
"2017-05-01 00:53:00",,,,,,,63,63,63,63,63,63
"2017-05-01 01:53:00",,,,,,,62,62,62,62,62,62
"2017-05-01 02:53:00",,,,,,,61,61,61,61,61,61
"2017-05-01 03:53:00",,,,,,,58,58,58,58,58,58
"2017-05-01 04:53:00",,,,,,,58,58,58,58,58,58
"2017-05-01 05:53:00",,,,,,,58,58,58,58,58,58
"2017-05-01 06:53:00",,,,,,,59,59,59,59,59,59
"2017-05-01 07:53:00",,,,,,,67,67,67,67,67,67
"2017-05-01 08:53:00",,,,,,,70,70,70,70,70,70
"2017-05-01 09:53:00",,,,,,,74,74,74,74,74,74
"2017-05-01 10:53:00",,,,,,,78,78,78,78,78,78
"2017-05-01 11:53:00",,,,,,,82,82,82,82,82,82
"2017-05-01 12:53:00",,,,,,,85,85,85,85,85,85
"2017-05-01 13:53:00",,,,,,,88,88,88,88,88,88
"2017-05-01 14:53:00",,,,,,,90,90,90,90,90,90
"2017-05-01 15:53:00",,,,,,,89,89,89,89,89,89
"2017-05-01 16:53:00",,,,,,,87,87,87,87,87,87
"2017-05-01 17:53:00",,,,,,,83,83,83,83,83,83
"2017-05-01 18:53:00",,,,,,,79,79,79,79,79,79
"2017-05-01 19:53:00",,,,,,,75,75,75,75,75,75
"2017-05-01 20:53:00",,,,,,,72,72,72,72,72,72
"2017-05-01 21:53:00",,,,,,,69,69,69,69,69,69
"2017-05-01 22:53:00",,,,,,,65,65,65,65,65,65
"2017-05-01 23:53:00",,,,,,,65,65,65,65,65,65
"2017-05-02 00:53:00",,,,,,,65,65,65,65,65,65
"2017-05-02 01:53:00",,,,,,,62,62,62,62,62,62
"2017-05-02 02:53:00",,,,,,,61,61,61,61,61,61
"2017-05-02 03:53:00",,,,,,,62,62,62,62,62,62
"2017-05-02 04:53:00",,,,,,,62,62,62,62,62,62
"2017-05-02 05:53:00",,,,,,,60,60,60,60,60,60
"2017-05-02 06:53:00",,,,,,,62,62,62,62,62,62
"2017-05-02 07:53:00",,,,,,,68,68,68,68,68,68
"2017-05-02 08:53:00",,,,,,,71,71,71,71,71,71
"2017-05-02 09:53:00",,,,,,,76,76,76,76,76,76
"2017-05-02 10:53:00",,,,,,,80,80,80,80,80,80
"2017-05-02 11:53:00",,,,,,,84,84,84,84,84,84
"2017-05-02 12:53:00",,,,,,,89,89,89,89,89,89
"2017-05-02 13:53:00",,,,,,,91,91,91,91,91,91
"2017-05-02 14:53:00",,,,,,,91,91,91,91,91,91
"2017-05-02 15:53:00",,,,,,,89,89,89,89,89,89
"2017-05-02 16:53:00",,,,,,,87,87,87,87,87,87
"2017-05-02 17:53:00",,,,,,,84,84,84,84,84,84
"2017-05-02 18:53:00",,,,,,,80,80,80,80,80,80
"2017-05-02 19:53:00",,,,,,,75,75,75,75,75,75
"2017-05-02 20:53:00",,,,,,,71,71,71,71,71,71
"2017-05-02 21:53:00",,,,,,,70,70,70,70,70,70
"2017-05-02 22:53:00",,,,,,,68,68,68,68,68,68
"2017-05-02 23:53:00",,,,,,,67,67,67,67,67,67
"2017-05-03 00:53:00",,,,,,,64,64,64,64,64,64
"2017-05-03 01:53:00",,,,,,,62,62,62,62,62,62
"2017-05-03 02:53:00",,,,,,,63,63,63,63,63,63
"2017-05-03 03:53:00",,,,,,,60,60,60,60,60,60
"2017-05-03 04:53:00",,,,,,,59,59,59,59,59,59
"2017-05-03 05:53:00",,,,,,,59,59,59,59,59,59
"2017-05-03 06:53:00",,,,,,,60,60,60,60,60,60
"2017-05-03 07:53:00",,,,,,,64,64,64,64,64,64
"2017-05-03 08:53:00",,,,,,,68,68,68,68,68,68
"2017-05-03 09:53:00",,,,,,,73,73,73,73,73,73
"2017-05-03 10:53:00",,,,,,,78,78,78,78,78,78
"2017-05-03 11:53:00",,,,,,,83,83,83,83,83,83
"2017-05-03 12:53:00",,,,,,,87,87,87,87,87,87
"2017-05-03 13:53:00",,,,,,,91,91,91,91,91,91
"2017-05-03 14:53:00",,,,,,,91,91,91,91,91,91
"2017-05-03 15:53:00",,,,,,,92,92,92,92,92,92
"2017-05-03 16:53:00",,,,,,,89,89,89,89,89,89
"2017-05-03 17:53:00",,,,,,,86,86,86,86,86,86
"2017-05-03 18:53:00",,,,,,,80,80,80,80,80,80
"2017-05-03 19:53:00",,,,,,,76,76,76,76,76,76
"2017-05-03 20:53:00",,,,,,,73,73,73,73,73,73
"2017-05-03 21:53:00",,,,,,,70,70,70,70,70,70
"2017-05-03 22:53:00",,,,,,,67,67,67,67,67,67
"2017-05-03 23:53:00",,,,,,,65,65,65,65,65,65
"2017-05-04 00:53:00",,,,,,,65,65,65,65,65,65
"2017-05-04 01:53:00",,,,,,,64,64,64,64,64,64
"2017-05-04 02:53:00",,,,,,,63,63,63,63,63,63
"2017-05-04 03:53:00",,,,,,,61,61,61,61,61,61
"2017-05-04 04:53:00",,,,,,,61,61,61,61,61,61
"2017-05-04 05:53:00",,,,,,,60,60,60,60,60,60
"2017-05-04 06:53:00",,,,,,,60,60,60,60,60,60
"2017-05-04 07:53:00",,,,,,,63,63,63,63,63,63
"2017-05-04 08:53:00",,,,,,,68,68,68,68,68,68
"2017-05-04 09:53:00",,,,,,,74,74,74,74,74,74
"2017-05-04 10:53:00",,,,,,,79,79,79,79,79,79
"2017-05-04 11:53:00",,,,,,,84,84,84,84,84,84
"2017-05-04 12:53:00",,,,,,,91,91,91,91,91,91
"2017-05-04 13:53:00",,,,,,,91,91,91,91,91,91
"2017-05-04 14:53:00",,,,,,,89,89,89,89,89,89
"2017-05-04 15:53:00",,,,,,,88,88,88,88,88,88
"2017-05-04 16:53:00",,,,,,,85,85,85,85,85,85
"2017-05-04 17:53:00",,,,,,,80,80,80,80,80,80
"2017-05-04 18:53:00",,,,,,,75,75,75,75,75,75
"2017-05-04 19:53:00",,,,,,,70,70,70,70,70,70
"2017-05-04 20:53:00",,,,,,,66,66,66,66,66,66
"2017-05-04 21:53:00",,,,,,,66,66,66,66,66,66
"2017-05-04 22:53:00",,,,,,,65,65,65,65,65,65
"2017-05-04 23:53:00",,,,,,,63,63,63,63,63,63
"2017-05-05 00:53:00",,,,,,,62,62,62,62,62,62
"2017-05-05 01:53:00",,,,,,,60,60,60,60,60,60
"2017-05-05 02:53:00",,,,,,,58,58,58,58,58,58
"2017-05-05 03:53:00",,,,,,,56,56,56,56,56,56
"2017-05-05 04:53:00",,,,,,,56,56,56,56,56,56
"2017-05-05 05:53:00",,,,,,,57,57,57,57,57,57
"2017-05-05 06:53:00",,,,,,,58,58,58,58,58,58
"2017-05-05 07:53:00",,,,,,,61,61,61,61,61,61
"2017-05-05 08:53:00",,,,,,,63,63,63,63,63,63
"2017-05-05 09:53:00",,,,,,,69,69,69,69,69,69
"2017-05-05 10:53:00",,,,,,,71,71,71,71,71,71
"2017-05-05 11:53:00",,,,,,,72,72,72,72,72,72
"2017-05-05 12:53:00",,,,,,,74,74,74,74,74,74
"2017-05-05 13:53:00",,,,,,,77,77,77,77,77,77
"2017-05-05 14:53:00",,,,,,,76,76,76,76,76,76
"2017-05-05 15:53:00",,,,,,,75,75,75,75,75,75
"2017-05-05 16:53:00",,,,,,,73,73,73,73,73,73
"2017-05-05 17:53:00",,,,,,,71,71,71,71,71,71
"2017-05-05 18:53:00",,,,,,,67,67,67,67,67,67
"2017-05-05 19:53:00",,,,,,,62,62,62,62,62,62
"2017-05-05 20:53:00",,,,,,,60,60,60,60,60,60
"2017-05-05 21:53:00",,,,,,,58,58,58,58,58,58
"2017-05-05 22:53:00",,,,,,,59,59,59,59,59,59
"2017-05-05 23:53:00",,,,,,,59,59,59,59,59,59
"2017-05-06 00:53:00",,,,,,,59,59,59,59,59,59
